order_id,customer_id,order_date,city,payment_method,product,category,quantity,unit_price_ngn,line_total_ngn
KNG-2024-00270,CUST-3753,2024-08-18 21:42,Port Harcourt,Pay on Delivery,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00271,CUST-2586,2024-06-13 19:26,Kano,Bank Transfer,Palazzo Pants,Fashion - Women,3,8000,24000
KNG-2024-00272,CUST-2204,2024-07-30 16:53,Abuja,Card,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00272,CUST-2204,2024-07-30 16:53,Abuja,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00273,CUST-3556,2024-12-10 11:45,Kano,Bank Transfer,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00274,CUST-2320,2024-10-14 22:37,Kano,Pay on Delivery,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00274,CUST-2320,2024-10-14 22:37,Kano,Pay on Delivery,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00275,CUST-1231,2024-03-23 16:43,Lagos,Pay on Delivery,Samsung Earbuds,Electronics,2,55000,110000
KNG-2024-00275,CUST-1231,2024-03-23 16:43,Lagos,Pay on Delivery,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00276,CUST-3766,2024-11-27 19:15,Ibadan,Pay on Delivery,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00276,CUST-3766,2024-11-27 19:15,Ibadan,Pay on Delivery,Non-stick Pot Set,Home & Kitchen,2,22000,44000
KNG-2024-00276,CUST-3766,2024-11-27 19:15,Ibadan,Pay on Delivery,Dark & Lovely Relaxer,Beauty & Personal,1,4200,4200
KNG-2024-00276,CUST-3766,2024-11-27 19:15,Ibadan,Pay on Delivery,Polo Shirt,Fashion - Men,2,5500,11000
KNG-2024-00277,CUST-2814,2024-12-26 18:48,Enugu,USSD,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00277,CUST-2814,2024-12-26 18:48,Enugu,USSD,Pears Soap,Beauty & Personal,3,1200,3600
KNG-2024-00277,CUST-2814,2024-12-26 18:48,Enugu,USSD,Shea Butter Cream,Beauty & Personal,2,3500,7000
KNG-2024-00278,CUST-1488,2024-10-11 15:08,Abuja,Konga Pay,Tecno Spark 20,Phones & Tablets,3,115000,345000
KNG-2024-00278,CUST-1488,2024-10-11 15:08,Abuja,Konga Pay,Polo Shirt,Fashion - Men,1,5500,5500
KNG-2024-00278,CUST-1488,2024-10-11 15:08,Abuja,Konga Pay,Leather Belt,Fashion - Men,2,4500,9000
KNG-2024-00279,CUST-3561,2024-09-08 18:04,Port Harcourt,Bank Transfer,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00279,CUST-3561,2024-09-08 18:04,Port Harcourt,Bank Transfer,Leather Belt,Fashion - Men,2,4500,9000
KNG-2024-00280,CUST-1652,2024-02-17 18:14,Abuja,Konga Pay,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00280,CUST-1652,2024-02-17 18:14,Abuja,Konga Pay,Curtain Set,Home & Kitchen,2,16500,33000
KNG-2024-00281,CUST-3172,2024-11-28 07:07,Abuja,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00281,CUST-3172,2024-11-28 07:07,Abuja,Bank Transfer,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-00281,CUST-3172,2024-11-28 07:07,Abuja,Bank Transfer,Ankara Dress,Fashion - Women,2,12000,24000
KNG-2024-00283,CUST-2535,2024-09-06 08:18,Abuja,Konga Pay,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00284,CUST-1393,2024-10-02 07:40,Lagos,USSD,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00284,CUST-1393,2024-10-02 07:40,Lagos,USSD,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00284,CUST-1393,2024-10-02 07:40,Lagos,USSD,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00284,CUST-1393,2024-10-02 07:40,Lagos,USSD,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00284,CUST-1393,2024-10-02 07:40,Lagos,USSD,iPad Air,Phones & Tablets,1,780000,780000
KNG-2024-00285,CUST-2031,2024-04-26 15:26,Port Harcourt,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,2,28000,56000
KNG-2024-00285,CUST-2031,2024-04-26 15:26,Port Harcourt,Bank Transfer,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00285,CUST-2031,2024-04-26 15:26,Port Harcourt,Bank Transfer,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-00285,CUST-2031,2024-04-26 15:26,Port Harcourt,Bank Transfer,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00286,CUST-1297,2024-05-28 16:38,Abuja,Konga Pay,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00286,CUST-1297,2024-05-28 16:38,Abuja,Konga Pay,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00287,CUST-2601,2024-05-31 11:19,Ibadan,Pay on Delivery,iPhone 15 Pro,Phones & Tablets,1,950000,950000
KNG-2024-00287,CUST-2601,2024-05-31 11:19,Ibadan,Pay on Delivery,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00288,CUST-1020,2024-10-07 09:19,Port Harcourt,Konga Pay,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00288,CUST-1020,2024-10-07 09:19,Port Harcourt,Konga Pay,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00288,CUST-1020,2024-10-07 09:19,Port Harcourt,Konga Pay,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00289,CUST-3748,2024-10-08 21:41,Ibadan,Pay on Delivery,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-00289,CUST-3748,2024-10-08 21:41,Ibadan,Pay on Delivery,Polo Shirt,Fashion - Men,1,5500,5500
KNG-2024-00289,CUST-3748,2024-10-08 21:41,Ibadan,Pay on Delivery,Leather Belt,Fashion - Men,1,4500,4500
KNG-2024-00290,CUST-3684,2024-02-05 13:20,Lagos,Card,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-00290,CUST-3684,2024-02-05 13:20,Lagos,Card,Milo 400g,Food & Groceries,2,5800,11600
KNG-2024-00291,CUST-3917,2024-07-03 11:43,Ibadan,Konga Pay,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-00291,CUST-3917,2024-07-03 11:43,Ibadan,Konga Pay,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00291,CUST-3917,2024-07-03 11:43,Ibadan,Konga Pay,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00293,CUST-1308,2024-11-19 07:52,Benin City,Pay on Delivery,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00293,CUST-1308,2024-11-19 07:52,Benin City,Pay on Delivery,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-00293,CUST-1308,2024-11-19 07:52,Benin City,Pay on Delivery,"Smart TV 43""",Electronics,1,215000,215000
KNG-2024-00293,CUST-1308,2024-11-19 07:52,Benin City,Pay on Delivery,JAMB CBT Guide,Books & Stationery,2,4200,8400
KNG-2024-00294,CUST-1548,2024-07-22 18:32,Abuja,Konga Pay,Chinos Trouser,Fashion - Men,3,8500,25500
KNG-2024-00294,CUST-1548,2024-07-22 18:32,Abuja,Konga Pay,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00294,CUST-1548,2024-07-22 18:32,Abuja,Konga Pay,Ankara Dress,Fashion - Women,3,12000,36000
KNG-2024-00295,CUST-3998,2024-04-22 22:14,Abuja,Konga Pay,Golden Penny Pasta,Food & Groceries,2,3500,7000
KNG-2024-00295,CUST-3998,2024-04-22 22:14,Abuja,Konga Pay,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00295,CUST-3998,2024-04-22 22:14,Abuja,Konga Pay,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00295,CUST-3998,2024-04-22 22:14,Abuja,Konga Pay,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-00296,CUST-3135,2024-05-14 12:24,Port Harcourt,Card,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00296,CUST-3135,2024-05-14 12:24,Port Harcourt,Card,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00297,CUST-1912,2024-06-25 22:50,Abuja,Konga Pay,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-00297,CUST-1912,2024-06-25 22:50,Abuja,Konga Pay,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00299,CUST-3765,2024-03-23 20:01,Abuja,Card,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00299,CUST-3765,2024-03-23 20:01,Abuja,Card,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00299,CUST-3765,2024-03-23 20:01,Abuja,Card,Cerelac Wheat 1kg,Baby Products,3,6800,20400
KNG-2024-00300,CUST-3454,2024-12-04 16:05,Owerri,Bank Transfer,Black Castor Oil,Beauty & Personal,2,3800,7600
KNG-2024-00300,CUST-3454,2024-12-04 16:05,Owerri,Bank Transfer,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00300,CUST-3454,2024-12-04 16:05,Owerri,Bank Transfer,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00300,CUST-3454,2024-12-04 16:05,Owerri,Bank Transfer,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00300,CUST-3454,2024-12-04 16:05,Owerri,Bank Transfer,"Smart TV 43""",Electronics,1,215000,215000
KNG-2024-00301,CUST-2857,2024-07-12 19:08,Port Harcourt,Card,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00301,CUST-2857,2024-07-12 19:08,Port Harcourt,Card,Indomie Noodles (40pk),Food & Groceries,2,7500,15000
KNG-2024-00303,CUST-3779,2024-07-08 08:44,Port Harcourt,Konga Pay,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00303,CUST-3779,2024-07-08 08:44,Port Harcourt,Konga Pay,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00304,CUST-1952,2024-11-02 20:16,Kaduna,Card,Ankara Shirt,Fashion - Men,1,7200,7200
KNG-2024-00304,CUST-1952,2024-11-02 20:16,Kaduna,Card,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00304,CUST-1952,2024-11-02 20:16,Kaduna,Card,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00304,CUST-1952,2024-11-02 20:16,Kaduna,Card,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00304,CUST-1952,2024-11-02 20:16,Kaduna,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00304,CUST-1952,2024-11-02 20:16,Kaduna,Card,Samsung Earbuds,Electronics,2,55000,110000
KNG-2024-00305,CUST-2734,2024-12-14 19:48,Port Harcourt,Bank Transfer,WAEC Past Questions,Books & Stationery,2,3500,7000
KNG-2024-00305,CUST-2734,2024-12-14 19:48,Port Harcourt,Bank Transfer,Rice Cooker,Home & Kitchen,2,25000,50000
KNG-2024-00305,CUST-2734,2024-12-14 19:48,Port Harcourt,Bank Transfer,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-00305,CUST-2734,2024-12-14 19:48,Port Harcourt,Bank Transfer,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00305,CUST-2734,2024-12-14 19:48,Port Harcourt,Bank Transfer,JAMB CBT Guide,Books & Stationery,2,4200,8400
KNG-2024-00306,CUST-2829,2024-02-21 13:32,Ibadan,USSD,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00306,CUST-2829,2024-02-21 13:32,Ibadan,USSD,Indomie Noodles (40pk),Food & Groceries,3,7500,22500
KNG-2024-00306,CUST-2829,2024-02-21 13:32,Ibadan,USSD,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00307,CUST-1262,2024-11-07 08:46,Lagos,Konga Pay,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00307,CUST-1262,2024-11-07 08:46,Lagos,Konga Pay,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00308,CUST-3690,2024-04-09 08:50,Kaduna,Konga Pay,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00308,CUST-3690,2024-04-09 08:50,Kaduna,Konga Pay,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00309,CUST-2636,2024-10-27 13:33,Abuja,Konga Pay,Palazzo Pants,Fashion - Women,1,8000,8000
KNG-2024-00309,CUST-2636,2024-10-27 13:33,Abuja,Konga Pay,HP Laptop,Electronics,1,480000,480000
KNG-2024-00309,CUST-2636,2024-10-27 13:33,Abuja,Konga Pay,Rice Cooker,Home & Kitchen,3,25000,75000
KNG-2024-00310,CUST-3354,2024-09-16 10:35,Lagos,Card,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00310,CUST-3354,2024-09-16 10:35,Lagos,Card,Chinos Trouser,Fashion - Men,3,8500,25500
KNG-2024-00310,CUST-3354,2024-09-16 10:35,Lagos,Card,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00311,CUST-1996,2024-08-22 21:57,Ibadan,USSD,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00311,CUST-1996,2024-08-22 21:57,Ibadan,USSD,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00311,CUST-1996,2024-08-22 21:57,Ibadan,USSD,Infinix Hot 40,Phones & Tablets,3,95000,285000
KNG-2024-00311,CUST-1996,2024-08-22 21:57,Ibadan,USSD,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00312,CUST-1039,2024-05-27 09:25,Kano,Card,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00312,CUST-1039,2024-05-27 09:25,Kano,Card,iPad Air,Phones & Tablets,1,780000,780000
KNG-2024-00313,CUST-3349,2024-12-15 13:31,Lagos,USSD,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-00315,CUST-3768,2024-01-04 08:54,Owerri,Konga Pay,Black Castor Oil,Beauty & Personal,3,3800,11400
KNG-2024-00315,CUST-3768,2024-01-04 08:54,Owerri,Konga Pay,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-00315,CUST-3768,2024-01-04 08:54,Owerri,Konga Pay,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00315,CUST-3768,2024-01-04 08:54,Owerri,Konga Pay,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-00316,CUST-1221,2024-10-03 08:32,Abuja,Konga Pay,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00316,CUST-1221,2024-10-03 08:32,Abuja,Konga Pay,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00317,CUST-1412,2024-05-12 12:35,Lagos,Bank Transfer,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00317,CUST-1412,2024-05-12 12:35,Lagos,Bank Transfer,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-00318,CUST-2524,2024-08-18 12:36,Abuja,Konga Pay,Pampers Diapers L,Baby Products,2,12500,25000
KNG-2024-00318,CUST-2524,2024-08-18 12:36,Abuja,Konga Pay,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00319,CUST-1612,2024-08-03 22:08,Abuja,Card,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00319,CUST-1612,2024-08-03 22:08,Abuja,Card,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-00321,CUST-2370,2024-10-12 15:22,Lagos,Konga Pay,HP Laptop,Electronics,1,480000,480000
KNG-2024-00321,CUST-2370,2024-10-12 15:22,Lagos,Konga Pay,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00321,CUST-2370,2024-10-12 15:22,Lagos,Konga Pay,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00322,CUST-2830,2024-05-26 21:40,Benin City,Konga Pay,Yoga Mat,Sports & Fitness,3,9500,28500
KNG-2024-00323,CUST-2727,2024-02-06 09:10,Port Harcourt,Bank Transfer,Palazzo Pants,Fashion - Women,3,8000,24000
KNG-2024-00323,CUST-2727,2024-02-06 09:10,Port Harcourt,Bank Transfer,Pears Soap,Beauty & Personal,2,1200,2400
KNG-2024-00323,CUST-2727,2024-02-06 09:10,Port Harcourt,Bank Transfer,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-00323,CUST-2727,2024-02-06 09:10,Port Harcourt,Bank Transfer,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00326,CUST-2075,2024-07-18 16:14,Port Harcourt,Card,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00326,CUST-2075,2024-07-18 16:14,Port Harcourt,Card,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00327,CUST-2461,2024-08-31 21:55,Benin City,Konga Pay,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00327,CUST-2461,2024-08-31 21:55,Benin City,Konga Pay,Chinos Trouser,Fashion - Men,2,8500,17000
KNG-2024-00327,CUST-2461,2024-08-31 21:55,Benin City,Konga Pay,Leather Belt,Fashion - Men,2,4500,9000
KNG-2024-00328,CUST-2781,2024-06-07 18:30,Abuja,Bank Transfer,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00328,CUST-2781,2024-06-07 18:30,Abuja,Bank Transfer,HP Laptop,Electronics,2,480000,960000
KNG-2024-00329,CUST-1558,2024-01-05 22:48,Lagos,Konga Pay,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00330,CUST-2686,2024-05-07 12:45,Benin City,Konga Pay,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00330,CUST-2686,2024-05-07 12:45,Benin City,Konga Pay,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-00331,CUST-3511,2024-05-25 15:26,Enugu,Bank Transfer,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00331,CUST-3511,2024-05-25 15:26,Enugu,Bank Transfer,HP Laptop,Electronics,1,480000,480000
KNG-2024-00331,CUST-3511,2024-05-25 15:26,Enugu,Bank Transfer,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00331,CUST-3511,2024-05-25 15:26,Enugu,Bank Transfer,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00331,CUST-3511,2024-05-25 15:26,Enugu,Bank Transfer,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-00332,CUST-1418,2024-08-12 07:14,Lagos,Card,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-00332,CUST-1418,2024-08-12 07:14,Lagos,Card,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00332,CUST-1418,2024-08-12 07:14,Lagos,Card,Anker Powerbank,Electronics,2,18500,37000
KNG-2024-00332,CUST-1418,2024-08-12 07:14,Lagos,Card,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-00332,CUST-1418,2024-08-12 07:14,Lagos,Card,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00332,CUST-1418,2024-08-12 07:14,Lagos,Card,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00333,CUST-3224,2024-05-08 19:53,Abuja,Card,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00333,CUST-3224,2024-05-08 19:53,Abuja,Card,Stiletto Heels,Fashion - Women,2,14500,29000
KNG-2024-00334,CUST-3134,2024-07-18 16:59,Kano,Card,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00334,CUST-3134,2024-07-18 16:59,Kano,Card,Indomie Noodles (40pk),Food & Groceries,2,7500,15000
KNG-2024-00334,CUST-3134,2024-07-18 16:59,Kano,Card,Yoga Mat,Sports & Fitness,2,9500,19000
KNG-2024-00334,CUST-3134,2024-07-18 16:59,Kano,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00335,CUST-1462,2024-01-08 12:50,Lagos,Konga Pay,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-00335,CUST-1462,2024-01-08 12:50,Lagos,Konga Pay,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00335,CUST-1462,2024-01-08 12:50,Lagos,Konga Pay,HP Laptop,Electronics,1,480000,480000
KNG-2024-00335,CUST-1462,2024-01-08 12:50,Lagos,Konga Pay,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00336,CUST-2386,2024-11-16 08:03,Kaduna,USSD,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00336,CUST-2386,2024-11-16 08:03,Kaduna,USSD,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00336,CUST-2386,2024-11-16 08:03,Kaduna,USSD,Pampers Diapers L,Baby Products,2,12500,25000
KNG-2024-00337,CUST-2026,2024-08-12 16:34,Benin City,Konga Pay,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00338,CUST-2325,2024-11-02 12:04,Ibadan,Card,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-00338,CUST-2325,2024-11-02 12:04,Ibadan,Card,iPhone 15 Pro,Phones & Tablets,1,950000,950000
KNG-2024-00338,CUST-2325,2024-11-02 12:04,Ibadan,Card,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00339,CUST-1076,2024-11-13 14:20,Port Harcourt,Konga Pay,Gym Bag,Sports & Fitness,2,11000,22000
KNG-2024-00339,CUST-1076,2024-11-13 14:20,Port Harcourt,Konga Pay,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-00339,CUST-1076,2024-11-13 14:20,Port Harcourt,Konga Pay,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00340,CUST-2678,2024-09-24 09:02,Port Harcourt,Card,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00341,CUST-1438,2024-10-19 19:42,Abuja,Card,Black Castor Oil,Beauty & Personal,3,3800,11400
KNG-2024-00341,CUST-1438,2024-10-19 19:42,Abuja,Card,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-00342,CUST-3012,2024-08-27 08:23,Kaduna,Pay on Delivery,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00342,CUST-3012,2024-08-27 08:23,Kaduna,Pay on Delivery,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00343,CUST-1884,2024-04-28 19:12,Owerri,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00344,CUST-2466,2024-08-06 10:10,Kano,Bank Transfer,Running Shoes,Sports & Fitness,1,22000,22000
KNG-2024-00344,CUST-2466,2024-08-06 10:10,Kano,Bank Transfer,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00344,CUST-2466,2024-08-06 10:10,Kano,Bank Transfer,Blender,Home & Kitchen,3,18000,54000
KNG-2024-00345,CUST-2290,2024-07-09 20:48,Port Harcourt,USSD,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00345,CUST-2290,2024-07-09 20:48,Port Harcourt,USSD,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00346,CUST-3253,2024-08-19 21:25,Kaduna,Card,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00346,CUST-3253,2024-08-19 21:25,Kaduna,Card,iPhone 15 Pro,Phones & Tablets,1,950000,950000
KNG-2024-00346,CUST-3253,2024-08-19 21:25,Kaduna,Card,Infinix Hot 40,Phones & Tablets,2,95000,190000
KNG-2024-00347,CUST-3825,2024-09-18 11:06,Enugu,USSD,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00347,CUST-3825,2024-09-18 11:06,Enugu,USSD,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00347,CUST-3825,2024-09-18 11:06,Enugu,USSD,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00347,CUST-3825,2024-09-18 11:06,Enugu,USSD,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00349,CUST-3630,2024-10-22 19:05,Lagos,Bank Transfer,Nivea Body Lotion,Beauty & Personal,3,2800,8400
KNG-2024-00349,CUST-3630,2024-10-22 19:05,Lagos,Bank Transfer,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00350,CUST-1928,2024-01-06 19:03,Ibadan,Pay on Delivery,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00350,CUST-1928,2024-01-06 19:03,Ibadan,Pay on Delivery,Infinix Hot 40,Phones & Tablets,3,95000,285000
KNG-2024-00351,CUST-2825,2024-02-16 14:27,Ibadan,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00351,CUST-2825,2024-02-16 14:27,Ibadan,Bank Transfer,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00351,CUST-2825,2024-02-16 14:27,Ibadan,Bank Transfer,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00352,CUST-3858,2024-10-13 13:31,Lagos,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00352,CUST-3858,2024-10-13 13:31,Lagos,Card,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00353,CUST-3804,2024-12-09 20:27,Kaduna,Card,Lace Blouse,Fashion - Women,2,9500,19000
KNG-2024-00353,CUST-3804,2024-12-09 20:27,Kaduna,Card,Polo Shirt,Fashion - Men,2,5500,11000
KNG-2024-00353,CUST-3804,2024-12-09 20:27,Kaduna,Card,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00353,CUST-3804,2024-12-09 20:27,Kaduna,Card,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00354,CUST-1956,2024-02-13 10:47,Lagos,Konga Pay,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00355,CUST-1455,2024-06-18 13:47,Lagos,Konga Pay,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00355,CUST-1455,2024-06-18 13:47,Lagos,Konga Pay,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00355,CUST-1455,2024-06-18 13:47,Lagos,Konga Pay,Gele Headtie,Fashion - Women,3,6500,19500
KNG-2024-00356,CUST-3157,2024-05-25 13:50,Lagos,Card,Black Castor Oil,Beauty & Personal,3,3800,11400
KNG-2024-00356,CUST-3157,2024-05-25 13:50,Lagos,Card,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00357,CUST-3704,2024-12-03 18:55,Lagos,Pay on Delivery,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00357,CUST-3704,2024-12-03 18:55,Lagos,Pay on Delivery,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00357,CUST-3704,2024-12-03 18:55,Lagos,Pay on Delivery,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00357,CUST-3704,2024-12-03 18:55,Lagos,Pay on Delivery,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00358,CUST-2875,2024-01-21 14:59,Port Harcourt,Bank Transfer,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00358,CUST-2875,2024-01-21 14:59,Port Harcourt,Bank Transfer,Yoga Mat,Sports & Fitness,3,9500,28500
KNG-2024-00358,CUST-2875,2024-01-21 14:59,Port Harcourt,Bank Transfer,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
